id,dimension,rater_one,rater_two,rater_three,average_score,ColumnID,Text,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you_total,you_sing,you_plur,you_formal,other,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achiev,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Emoji
AU01.001974,d5_ambiguity_tolerance,1,2,0,1.0,text,"Ich verstehe das so, dass Sie sagen, Sie sind verflucht und praktisch, wenn ich Sie so, so wie ich Sie kennengelernt habe, kann ich verstehen, dass Sie so denken. Vielleicht gibt es ja auch noch andere Möglichkeiten für Ihre Symptome.",1,40,1,64.87,1,1,20,20,97.5,72.5,32.5,25,10,0,0,0,0,0,15,15,15,5,2.5,2.5,7.5,5,30,0,17.5,7.5,2.5,2.5,0,0,2.5,0,2.5,0,2.5,0,27.5,0,0,0,0,27.5,7.5,2.5,2.5,10,0,7.5,2.5,0,2.5,0,2.5,2.5,0,0,0,5,0,5,0,0,0,0,12.5,0,2.5,0,0,2.5,2.5,0,0,0,0,0,7.5,0,0,2.5,0,0,20,5,15,0,0,0,0,0,0,0,0,0,0
AU01.001988,d5_ambiguity_tolerance,1,3,4,2.667,text,"Ich kann mir vorstellen, dass Sie besorgt um die Entwicklung Ihrer Kinder sind. Können Sie denn mit Ihren Kindern gut über ihre Erwartungen und deren Bedürfnisse sprechen?",1,27,1,98.804,1,17.388,13.5,25.926,100,62.963,29.63,29.63,7.407,0,0,0,0,0,22.222,22.222,22.222,0,3.704,11.111,11.111,0,18.519,0,18.519,3.704,0,0,0,0,11.111,7.407,7.407,3.704,0,3.704,40.741,7.407,0,0,0,11.111,3.704,0,0,0,0,0,0,0,0,0,3.704,3.704,3.704,0,0,11.111,0,3.704,7.407,0,0,0,7.407,3.704,7.407,0,3.704,3.704,0,0,0,0,0,0,3.704,0,0,0,0,0,11.111,3.704,3.704,0,0,3.704,0,0,0,0,0,0,0
AU01.001991,d5_ambiguity_tolerance,2,2,3,2.333,text,"Wenn ich das richtig verstehe, Spender dieser Glauben und Trost und Zuversicht, können Sie denn auch Zuversicht in Ihre Familie gewinnen und sich mit Ihren Eltern und Geschwistern über Ihre psychische Erkrankung austauschen?",1,33,1.654,95.633,1,99,33,36.364,96.97,54.545,24.242,18.182,3.03,0,0,0,0,0,12.121,12.121,12.121,3.03,3.03,9.091,3.03,0,27.273,0,12.121,0,0,0,0,0,15.152,15.152,0,0,0,0,30.303,9.091,0,0,0,18.182,6.061,0,3.03,6.061,12.121,3.03,0,0,0,0,3.03,3.03,3.03,0,0,21.212,9.091,6.061,6.061,9.091,0,0,3.03,0,6.061,0,6.061,0,3.03,3.03,3.03,3.03,3.03,0,6.061,0,0,3.03,0,0,9.091,0,6.061,0,0,3.03,0,0,0,0,0,0,0
AU01.001992,d5_ambiguity_tolerance,1,2,3,2.0,text,"Ich kann mir vorstellen, dass Sie besorgt um die Stabilität Ihrer Familie sind. Wie denkt Ihre Frau über Ihre Wartung oder Ihre Vorstellungen? Können Sie miteinander sich über Ihre Bedürfnisse oder Sorgen austauschen?",1,33,1.654,95.628,1,1,11,27.273,93.939,63.636,30.303,30.303,6.061,0,0,0,0,0,21.212,21.212,21.212,0,3.03,9.091,6.061,3.03,15.152,0,12.121,9.091,9.091,3.03,0,0,9.091,3.03,9.091,6.061,0,3.03,39.394,6.061,0,3.03,0,24.242,9.091,3.03,0,6.061,3.03,6.061,3.03,0,0,3.03,3.03,3.03,3.03,0,0,12.121,3.03,6.061,3.03,0,0,0,9.091,0,9.091,0,6.061,3.03,0,3.03,3.03,0,0,0,0,0,0,0,0,0,12.121,3.03,3.03,0,0,6.061,0,0,0,0,0,0,0
AU01.002011,d5_ambiguity_tolerance,3,3,2,2.667,text,"Können Sie mir ein paar Beispiele dazu nennen, was genau Sie respektlos finden?",1,13,21.343,94.278,1,99,13,15.385,92.308,46.154,30.769,23.077,7.692,0,0,0,0,0,15.385,15.385,15.385,7.692,7.692,0,0,7.692,0,0,23.077,0,0,7.692,0,7.692,7.692,7.692,0,0,0,0,30.769,0,7.692,0,0,23.077,7.692,0,0,0,7.692,0,0,0,0,0,0,0,0,0,0,7.692,0,7.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.385,0,0,7.692,0,0,15.385,0,7.692,0,0,7.692,0,0,0,0,0,0,0
AU01.002012,d5_ambiguity_tolerance,2,2,4,2.667,text,"Es ist Ihnen wichtig, einen guten Kontakt zu Ihren Eltern zu haben, möchten gleichzeitig Ihre Freiheit genießen und jetzt meine Frage, Sie haben gesagt, Ihre Eltern haben viel geopfert, was genau meinen Sie damit?",1,34,1,98.031,1,99,34,20.588,100,58.824,32.353,23.529,5.882,0,0,0,0,0,17.647,14.706,17.647,8.824,2.941,8.824,11.765,5.882,5.882,0,17.647,8.824,0,2.941,0,2.941,17.647,14.706,2.941,0,0,0,35.294,5.882,2.941,0,0,20.588,5.882,0,0,8.824,5.882,0,5.882,0,2.941,0,2.941,0,0,0,0,14.706,5.882,0,5.882,0,2.941,2.941,5.882,0,11.765,0,5.882,5.882,0,0,0,0,0,0,5.882,0,0,2.941,0,0,17.647,0,14.706,0,0,2.941,0,0,0,0,0,0,0
AU01.002013,d5_ambiguity_tolerance,2,3,2,2.333,text,Sie erleben einen großen Zusammenhalt in ihrer Familie und eine Stabilität. Was für ein Gefühl macht das bei Ihnen?,1,19,98.419,97.992,1,99,9.5,21.053,94.737,63.158,31.579,15.789,0,0,0,0,0,0,15.789,10.526,15.789,10.526,21.053,15.789,0,0,10.526,0,5.263,5.263,0,5.263,0,0,10.526,10.526,0,0,0,0,26.316,5.263,0,0,0,15.789,5.263,5.263,0,0,5.263,0,10.526,0,0,10.526,0,0,0,0,0,21.053,10.526,5.263,10.526,0,0,0,5.263,0,15.789,0,15.789,0,0,5.263,5.263,5.263,0,0,5.263,0,0,0,0,0,10.526,5.263,0,0,0,5.263,0,0,0,0,0,0,0
AU01.002032,d5_ambiguity_tolerance,4,3,2,3.0,text,"Was glauben Sie? Braucht es denn, dass die Engel um uns herum positiv gestimmt sind, wenn die da sein sollten? Und woran würden Sie merken, dass die Engel positiv gestimmt sind?",1,31,1,94.378,1,99,10.333,22.581,100,67.742,19.355,12.903,0,3.226,0,0,0,0,9.677,9.677,6.452,6.452,9.677,3.226,16.129,3.226,22.581,0,29.032,6.452,0,6.452,0,0,9.677,9.677,0,0,0,0,19.355,0,0,0,0,29.032,6.452,3.226,12.903,9.677,9.677,3.226,0,0,0,0,3.226,0,0,0,0,9.677,3.226,0,0,6.452,0,9.677,9.677,0,9.677,0,3.226,3.226,0,0,0,0,9.677,0,3.226,0,0,0,0,0,19.355,0,9.677,0,0,9.677,0,0,0,0,0,0,0
AU01.002033,d5_ambiguity_tolerance,4,4,4,4.0,text,"Okay, ich höre daraus, dass es Ihnen genauso wie Ihren Eltern auch sehr wichtig ist, Ihre muslimischen Werte weiterzugeben. Vielleicht können Sie mir nochmal erklären, welche Punkte sich genau unterscheiden zu dem, wie Sie es gerne hätten für Ihre Kinder und was Sie jetzt meinen, was Sie hier beobachten.",1,49,1,93.588,1,99,24.5,18.367,97.959,65.306,34.694,24.49,6.122,0,0,0,0,0,16.327,14.286,16.327,10.204,2.041,6.122,4.082,10.204,10.204,0,14.286,8.163,6.122,10.204,0,2.041,12.245,12.245,0,0,0,0,30.612,4.082,0,0,0,22.449,6.122,6.122,2.041,2.041,4.082,2.041,4.082,2.041,2.041,0,2.041,0,0,0,0,14.286,2.041,8.163,4.082,2.041,0,0,6.122,0,8.163,0,4.082,4.082,0,0,0,2.041,2.041,0,8.163,0,2.041,4.082,0,0,16.327,4.082,12.245,0,0,0,0,0,0,0,0,0,0
AU01.002034,d5_ambiguity_tolerance,4,3,4,3.667,text,"Okay, das heißt, Sie empfinden Ihre Erkrankung als ein Fluch auf Ihnen. Was glauben Sie denn, woher das kommt, was den Fluch quasi ausgelöst haben soll, oder auch was Sie machen können, dass es besser wird?",1,36,1,85.078,1,99,18,11.111,91.667,66.667,30.556,13.889,0,0,0,0,0,0,13.889,11.111,13.889,11.111,11.111,5.556,8.333,8.333,19.444,0,22.222,11.111,8.333,11.111,0,0,11.111,11.111,0,0,0,0,19.444,0,0,0,0,19.444,2.778,5.556,2.778,8.333,2.778,5.556,0,0,0,0,2.778,2.778,2.778,0,0,8.333,0,8.333,0,2.778,0,2.778,8.333,2.778,11.111,2.778,2.778,5.556,0,0,0,0,2.778,0,13.889,0,2.778,2.778,0,2.778,22.222,2.778,16.667,0,0,2.778,0,0,0,0,0,0,0
AU01.002038,d5_ambiguity_tolerance,2,3,3,2.667,text,"Wow, das ist wirklich schwierig, auf der einen Seite das, was die Eltern erwarten und auf der anderen Seite, was sie sich wünschen, ihre Freiheit und das zusammenzukriegen, ist echt eine Herausforderung.",1,32,59.427,79.389,1.758,99,32,25,96.875,62.5,31.25,9.375,0,0,0,0,0,0,6.25,6.25,6.25,12.5,25,6.25,6.25,0,15.625,0,12.5,6.25,0,6.25,0,0,18.75,15.625,3.125,0,3.125,3.125,12.5,3.125,0,0,0,15.625,9.375,0,6.25,0,0,3.125,0,0,0,0,6.25,0,0,0,0,12.5,3.125,6.25,3.125,0,3.125,0,6.25,3.125,12.5,0,12.5,0,3.125,0,0,0,0,0,9.375,0,3.125,0,0,0,21.875,3.125,18.75,0,0,0,0,0,0,0,0,0,0
AU01.002039,d5_ambiguity_tolerance,2,3,3,2.667,text,"Das heißt, diese Weitergabe von Tradition ist wirklich wichtig für sie und dann mitzukriegen, dass andere das anders machen, ist irgendwie so ein Schlag ins Gesicht, ist vielleicht zu hart, aber es ist unangenehm, schwierig auszuhalten für sie.",1,38,18.719,58.368,1,1,38,28.947,94.737,63.158,18.421,5.263,0,0,0,0,0,0,5.263,5.263,5.263,7.895,7.895,13.158,10.526,5.263,18.421,0,15.789,15.789,2.632,0,0,0,13.158,5.263,7.895,0,2.632,2.632,10.526,0,0,0,0,23.684,5.263,2.632,2.632,5.263,2.632,7.895,2.632,0,0,2.632,13.158,2.632,0,0,0,10.526,2.632,5.263,2.632,0,2.632,0,13.158,0,5.263,0,5.263,0,2.632,0,0,0,0,0,0,0,0,0,0,0,18.421,2.632,15.789,0,0,0,0,0,0,0,0,0,0
AU01.002040,d5_ambiguity_tolerance,2,3,3,2.667,text,"Sie haben so das Gefühl, dass ihnen persönlich die Familie wichtiger ist. Karriere ist schon auch etwas, was wichtig ist, aber die Familie, Solidarität in der Familie, das ist schon, ist ihnen noch mal wichtiger.",1,35,1,89.434,13.006,99,17.5,25.714,100,65.714,20,8.571,0,0,0,0,0,0,8.571,2.857,8.571,5.714,14.286,2.857,17.143,5.714,22.857,0,17.143,11.429,0,2.857,0,2.857,14.286,14.286,0,0,0,0,22.857,8.571,0,0,0,25.714,5.714,0,2.857,5.714,8.571,5.714,2.857,0,0,2.857,14.286,0,0,0,0,20,11.429,0,8.571,0,0,0,14.286,0,11.429,0,2.857,8.571,2.857,8.571,8.571,0,0,0,2.857,0,0,0,0,0,22.857,5.714,17.143,0,0,0,0,0,0,0,0,0,0
AU01.002056,d5_ambiguity_tolerance,1,3,2,2.0,text,"Ich merke, dass es für sie ein großes Anging ist, ihre Eltern wertzuschätzen.",1,13,21.343,94.278,1,99,13,7.692,92.308,61.538,30.769,23.077,7.692,0,0,0,0,0,15.385,15.385,15.385,7.692,7.692,7.692,7.692,0,7.692,0,15.385,7.692,0,0,0,0,7.692,7.692,0,0,0,0,30.769,7.692,0,0,0,7.692,7.692,0,0,0,0,0,0,0,0,0,7.692,0,0,0,0,15.385,7.692,0,7.692,0,0,7.692,7.692,0,7.692,0,7.692,0,0,0,0,0,0,0,0,0,0,0,0,0,23.077,7.692,15.385,0,0,0,0,0,0,0,0,0,0
AU01.002057,d5_ambiguity_tolerance,2,2,3,2.333,text,"Ich merke, dass sie ihre Symptome intensiv als einen Fluch wahrnehmen. Ich kann sie mir genau erklären, woher diese Annahme kommt.",1,21,1,36.839,99,99,10.5,23.81,85.714,57.143,38.095,28.571,14.286,0,0,0,0,0,14.286,14.286,14.286,9.524,4.762,4.762,4.762,9.524,9.524,0,19.048,4.762,4.762,4.762,0,0,4.762,4.762,0,0,0,0,19.048,0,0,0,0,28.571,14.286,0,0,0,4.762,4.762,4.762,0,0,0,4.762,4.762,0,0,0,0,0,0,0,0,0,0,9.524,0,14.286,4.762,0,9.524,0,0,0,0,0,0,4.762,0,0,4.762,0,0,19.048,9.524,9.524,0,0,0,0,0,0,0,0,0,0
AU01.002058,d5_ambiguity_tolerance,3,3,4,3.333,text,"Ich merke, dass Ihnen das sehr, sehr wichtig ist, dass Ihre Frau die Aufgaben annimmt, in denen Sie sie sehen. Wie kommen Sie zu der Annahme, dass es nur so funktionieren kann? Und was könnte denn passieren, wenn Sie es anders machen würden?",1,43,1,87.514,1,76.079,14.333,13.953,95.349,72.093,27.907,16.279,2.326,0,0,0,0,0,13.953,11.628,13.953,6.977,6.977,4.651,9.302,6.977,20.93,0,20.93,6.977,4.651,4.651,0,4.651,6.977,4.651,2.326,0,0,2.326,23.256,2.326,0,2.326,0,25.581,4.651,4.651,6.977,9.302,2.326,4.651,2.326,2.326,0,0,2.326,0,0,0,0,11.628,0,6.977,4.651,0,0,2.326,6.977,0,6.977,2.326,4.651,0,4.651,0,0,0,0,0,2.326,0,0,0,0,0,20.93,2.326,13.953,0,0,4.651,0,0,0,0,0,0,0
AU01.002104,d5_ambiguity_tolerance,3,3,3,3.0,text,"Das freut mich für Sie, dass Sie da so einen Umgang gefunden haben mit Ihren Problemen irgendwie eine gute Art und Weise umzugehen. Haben Sie das denn schon mal erlebt, dass die Probleme einfach so weggegangen sind?",1,37,1,74.531,1,83.544,18.5,18.919,91.892,67.568,21.622,13.514,2.703,0,0,0,0,0,10.811,10.811,10.811,2.703,13.514,5.405,10.811,5.405,29.73,0,18.919,5.405,0,0,2.703,2.703,13.514,8.108,5.405,0,0,0,13.514,0,0,0,0,24.324,8.108,2.703,5.405,5.405,0,2.703,0,0,0,0,0,0,0,0,0,8.108,0,0,0,2.703,5.405,2.703,5.405,0,5.405,0,2.703,2.703,0,0,0,0,0,0,0,0,0,0,0,0,10.811,2.703,5.405,0,0,2.703,0,0,0,0,0,0,0
AU01.002105,d5_ambiguity_tolerance,4,3,3,3.333,text,"Ich habe Ihnen heraus, dass diese Stabilität Ihnen gut tut, aus Ihrer Familie. Da freue ich mich mit Ihnen, dass Sie dann ein gutes Netzwerk haben. Wieso gehen Sie davon aus, dass Menschen mit den Studien gemacht haben, Karriere machen möchten, dass es so mit der Familie nicht vereinbar ist?",1,50,1,73.633,3.633,99,16.667,20,96,70,22,18,6,0,0,0,0,0,12,6,12,4,6,14,20,2,20,2,28,4,0,2,0,0,8,8,0,0,0,0,20,4,0,0,0,16,2,8,0,2,4,2,2,0,0,2,2,0,0,0,0,10,4,4,0,2,0,2,8,0,10,2,8,0,4,4,4,0,0,0,2,0,0,0,0,0,18,4,12,0,0,2,0,0,0,0,0,0,0
AU01.002106,d5_ambiguity_tolerance,3,2,3,2.667,text,"Das traditionelle Familienbild, das Sie haben, scheint Ihnen ja sehr wichtig zu sein und Ihnen Halt zu geben, wie Sie davor gesagt haben, Stabilität. Haben Sie schon mal das erlebt, dass das Familienbild anders war? Wie ist es daran gelaufen?",1,40,1,97.003,1,79.727,13.333,17.5,97.5,65,27.5,15,0,0,0,0,0,0,15,10,12.5,2.5,10,7.5,15,7.5,22.5,0,25,10,7.5,5,0,2.5,2.5,2.5,0,0,0,0,27.5,5,0,0,0,17.5,2.5,5,0,5,5,2.5,5,0,2.5,2.5,2.5,0,0,0,0,15,7.5,5,2.5,0,0,7.5,5,0,10,2.5,5,2.5,0,5,5,0,0,0,5,0,0,2.5,0,2.5,20,2.5,12.5,0,0,5,0,0,0,0,0,0,0
AU01.002120,d5_ambiguity_tolerance,4,4,4,4.0,text,"Das klingt auf jeden Fall so, als wäre das ein sehr wichtiges Thema für Sie, dass Ihre Kinder danach ihren Werten auch erzogen werden können und dass Sie die mitbekommen. Können Sie mir da vielleicht noch ein bisschen genauer erklären, was das für Sie bedeutet im genaueren Sinne und was Ihnen da vielleicht dann auch schwerfällt, was Sie so hier beobachten?",1,61,1,86.834,1,17.388,30.5,19.672,91.803,68.852,26.23,14.754,1.639,0,0,0,0,0,13.115,11.475,13.115,6.557,9.836,9.836,3.279,9.836,26.23,0,14.754,3.279,3.279,4.918,0,3.279,3.279,1.639,1.639,0,0,1.639,19.672,1.639,0,0,0,24.59,4.918,3.279,1.639,6.557,4.918,3.279,4.918,1.639,1.639,0,0,0,0,0,0,8.197,0,3.279,3.279,0,1.639,0,1.639,1.639,13.115,1.639,6.557,4.918,0,0,0,0,0,0,4.918,0,0,0,0,0,9.836,1.639,6.557,0,0,1.639,0,0,0,0,0,0,0
AU01.002121,d5_ambiguity_tolerance,3,3,3,3.0,text,"Okay, also Sie empfinden das als Fluch beziehungsweise, ja, können Sie mir da vielleicht nochmal genauer erklären, was das für Sie bedeutet oder, ja, wie so ein Fluch quasi dann aussieht für Sie?",1,33,1,65.556,1.459,88.632,33,24.242,87.879,63.636,24.242,15.152,3.03,0,0,0,0,0,12.121,12.121,12.121,3.03,9.091,9.091,0,15.152,27.273,0,12.121,12.121,9.091,6.061,0,0,3.03,3.03,0,0,0,0,15.152,0,0,0,0,27.273,6.061,9.091,0,9.091,0,6.061,3.03,3.03,0,0,3.03,0,3.03,0,0,6.061,0,6.061,0,0,0,0,3.03,0,9.091,0,3.03,6.061,0,0,0,0,0,0,15.152,0,3.03,9.091,0,3.03,21.212,0,18.182,0,0,3.03,0,0,0,0,0,0,0
AU01.002122,d5_ambiguity_tolerance,4,4,4,4.0,text,"Also Traditionen sind für Sie ein wichtiges Thema, das ist ja absolut nachvollziehbar und das merken Sie auch bei Ihrer restlichen Familie, dass es da auch so ist. Jetzt haben Sie gesagt, dass Sie manche Aussagen, wie zum Beispiel, dass jemand sich als Atheist bezeichnet, dass Sie das respektlos finden. Können Sie mir das noch ein bisschen genau erklären, was Sie damit meinen?",1,63,1,91.242,1,90.476,21,20.635,93.651,68.254,30.159,17.46,3.175,0,0,0,0,0,12.698,12.698,12.698,6.349,9.524,7.937,6.349,7.937,26.984,0,14.286,4.762,4.762,3.175,0,0,3.175,3.175,0,0,0,0,25.397,1.587,0,0,0,28.571,6.349,4.762,0,4.762,6.349,3.175,1.587,0,1.587,0,3.175,0,0,0,0,7.937,3.175,3.175,1.587,0,0,1.587,7.937,0,7.937,0,3.175,4.762,0,1.587,1.587,0,0,0,4.762,0,0,3.175,0,0,15.873,3.175,11.111,0,0,1.587,0,0,0,0,0,0,0
AU01.002159,d5_ambiguity_tolerance,4,3,3,3.333,text,"Ja, das kann ich mir vorstellen, dass diese Symptome so wirken wie ein Fluch auf jeden Fall. Das ist einfach auch was, was wahnsinnig belastend ist, was Sie mir bisher so erzählt haben. Genau, wie kommen Sie denn zu dieser Aussage, dass es ein Fluch ist? Also wie kommen Sie auf diesen Vergleich?",1,53,1,77.007,12.299,1.186,13.25,15.094,96.226,71.698,30.189,11.321,5.66,0,0,0,0,0,5.66,5.66,5.66,15.094,7.547,5.66,9.434,5.66,20.755,0,15.094,9.434,5.66,11.321,1.887,3.774,7.547,3.774,5.66,1.887,0,3.774,15.094,0,0,0,0,20.755,3.774,9.434,0,0,7.547,0,0,0,0,0,7.547,1.887,0,0,0,9.434,0,5.66,1.887,0,1.887,1.887,9.434,0,13.208,5.66,5.66,1.887,1.887,0,0,1.887,0,0,9.434,0,0,3.774,0,0,18.868,3.774,11.321,0,0,3.774,0,0,0,0,0,0,0
AU01.002160,d5_ambiguity_tolerance,3,3,4,3.333,text,"Ja, ich kann sehen, dass Sie das so empfinden, das ist ja schon so, dass viele sehr viel Wert auf Karriere legen. Inwiefern erleben Sie das denn in Ihrer Realität, wie Sie es jetzt gesagt haben, dass es bei Ihnen anders ist?",1,42,1,86.269,1,77.268,21,11.905,95.238,64.286,26.19,14.286,2.381,0,0,0,0,0,11.905,9.524,11.905,4.762,7.143,7.143,9.524,4.762,23.81,0,16.667,9.524,4.762,4.762,0,7.143,2.381,2.381,0,0,0,0,19.048,0,0,0,0,16.667,2.381,4.762,0,4.762,0,2.381,4.762,2.381,2.381,0,4.762,0,0,0,0,2.381,0,2.381,0,0,0,2.381,9.524,0,11.905,0,7.143,4.762,2.381,0,0,2.381,0,0,4.762,0,0,4.762,0,0,19.048,2.381,14.286,0,0,2.381,0,0,0,0,0,0,0
AU01.002161,d5_ambiguity_tolerance,2,3,2,2.333,text,"Ja, das kann ich verstehen. Man möchte häufig, dass seine Eltern irgendwie Recht machen. Haben Sie denn das Gefühl, dass sie Ihnen das ein bisschen schuldig sind?",1,27,1,95.107,1,95.376,9,14.815,100,66.667,33.333,18.519,3.704,0,0,0,0,0,14.815,11.111,11.111,3.704,14.815,0,11.111,7.407,22.222,0,22.222,7.407,0,0,0,0,11.111,7.407,3.704,3.704,0,0,25.926,3.704,0,0,0,29.63,7.407,3.704,0,14.815,0,0,3.704,0,0,3.704,0,0,0,0,0,11.111,3.704,7.407,3.704,0,0,0,7.407,0,7.407,0,3.704,3.704,3.704,0,0,0,0,0,7.407,0,0,3.704,0,0,22.222,7.407,11.111,0,0,3.704,0,0,0,0,0,0,0
AU01.002194,d5_ambiguity_tolerance,3,3,2,2.667,text,"Ich kann sehen, dass Religion eine große Rolle in ihrem Leben spielt. Können Sie mir ein bisschen genauer erklären, was sind die muslimischen Werte, die Sie ihren Kindern vermitteln wollen? Oder was ist so schrecklich an den anderen Kindern, die in Deutschland erwachsen werden?",1,44,74.794,77.43,1,99,14.667,27.273,93.182,59.091,20.455,13.636,4.545,0,0,0,0,0,9.091,9.091,9.091,6.818,13.636,6.818,11.364,0,6.818,0,22.727,9.091,2.273,4.545,0,0,9.091,9.091,2.273,2.273,0,2.273,20.455,4.545,0,0,0,13.636,2.273,2.273,2.273,4.545,0,4.545,2.273,2.273,0,0,4.545,0,2.273,0,0,6.818,2.273,2.273,2.273,0,0,0,9.091,4.545,11.364,2.273,9.091,0,2.273,2.273,0,2.273,4.545,0,4.545,0,0,0,0,0,15.909,2.273,9.091,0,0,4.545,0,0,0,0,0,0,0
AU01.002195,d5_ambiguity_tolerance,4,3,3,3.333,text,"Traditionelle Werte und Religion spielt für ihn eine sehr große Rolle, das kann ich auf jeden Fall sehen. Was mich interessieren würde ist, was finden Sie denn so respektlos an die Atheisten in Ihrem Studium?",1,35,29.48,75.188,4.127,99,17.5,17.143,94.286,62.857,25.714,14.286,5.714,0,0,0,0,0,8.571,8.571,5.714,8.571,8.571,11.429,8.571,2.857,11.429,0,20,2.857,0,5.714,0,5.714,17.143,14.286,2.857,0,0,2.857,14.286,0,0,0,0,14.286,2.857,0,2.857,2.857,5.714,0,2.857,2.857,0,0,2.857,0,0,0,0,14.286,5.714,2.857,2.857,0,2.857,0,8.571,0,17.143,5.714,11.429,0,2.857,2.857,0,2.857,2.857,0,5.714,0,0,0,0,0,11.429,2.857,5.714,0,0,2.857,0,0,0,0,0,0,0
AU01.002196,d5_ambiguity_tolerance,4,3,4,3.667,text,"Ich kann sehen, dass dies ein großes Thema für Sie ist, aber mich würde interessieren, was denken Sie würde genau passieren, wenn Ihre Frau wieder anfängt zu arbeiten? Sie haben gesagt, dieses Familiensystem bricht zusammen, aber wie würde das für Sie aussehen?",1,42,1.47,75.664,1,99,21,16.667,97.619,61.905,26.19,16.667,4.762,0,0,0,0,0,11.905,11.905,11.905,7.143,4.762,7.143,14.286,0,14.286,0,28.571,4.762,2.381,4.762,0,0,14.286,14.286,0,0,0,0,23.81,4.762,0,2.381,0,26.19,2.381,2.381,14.286,9.524,2.381,7.143,7.143,4.762,2.381,0,4.762,2.381,0,2.381,0,16.667,4.762,4.762,7.143,0,0,2.381,9.524,0,9.524,0,7.143,2.381,2.381,2.381,2.381,0,0,0,4.762,0,0,2.381,0,0,19.048,0,14.286,0,0,4.762,0,0,0,0,0,0,0
AU01.002222,d5_ambiguity_tolerance,4,4,4,4.0,text,"Ja, das ist absolut nachvollziehbar. Sie sind ja mit den Werten aufgezogen worden und leben diese Werte wahrscheinlich ja auch. Und natürlich möchte man dann als Elternteil auch seinen Kindern das mitgeben, was man selbst als gut empfindet. Sie haben gesagt, dass ihnen das Wichtiges vor allem auch, weil sie die Kinder hier auf den Straßen sehen. Und was genau ist es, was sie da stört? Welche Punkte würde ihre eigene Erziehung vielleicht anders machen?",1,75,1,87.351,1,99,12.5,17.333,94.667,58.667,25.333,9.333,0,0,0,0,0,0,9.333,8,8,12,8,6.667,9.333,4,21.333,0,18.667,9.333,5.333,5.333,0,1.333,9.333,9.333,0,0,0,0,18.667,4,0,0,0,20,0,4,1.333,5.333,5.333,4,2.667,1.333,1.333,0,5.333,0,1.333,0,0,9.333,1.333,5.333,2.667,1.333,0,2.667,8,0,9.333,0,6.667,4,1.333,0,0,1.333,0,0,10.667,0,0,5.333,0,0,14.667,5.333,6.667,0,0,2.667,0,0,0,0,0,0,0
AU01.002223,d5_ambiguity_tolerance,4,3,3,3.333,text,"Okay, ja, das ist eine schöne Art und Weise, sich das vorzustellen. Mich würde interessieren, wie Sie zu dieser Erkenntnis gekommen sind. Wieso glauben Sie, dass wir alle vom Engel umgeben sind? Und wieso glauben Sie eben, dass wenn wir Gutes tun, dann uns das auch besser geht?",1,48,1,92.07,4.728,99,12,14.583,97.917,62.5,27.083,16.667,2.083,6.25,0,0,0,0,6.25,6.25,6.25,4.167,8.333,4.167,12.5,0,22.917,0,18.75,8.333,4.167,6.25,0,2.083,18.75,18.75,0,0,0,0,16.667,0,0,0,0,22.917,8.333,6.25,4.167,8.333,6.25,4.167,0,0,0,0,2.083,0,0,0,0,10.417,6.25,4.167,0,2.083,0,2.083,8.333,0,10.417,4.167,4.167,2.083,0,0,0,0,6.25,0,6.25,0,2.083,4.167,0,0,22.917,4.167,14.583,0,0,4.167,0,0,0,0,0,0,0
AU01.002224,d5_ambiguity_tolerance,2,2,2,2.0,text,"Ja, dieses Gefühl von seinen Eltern irgendwie was schuldig zu sein und ihnen gerecht werden zu müssen ist sehr, sehr, sehr gängig, vor allem eben bei Menschen mit  Migrationshintergrund Geschichte. Wieso glauben sie aber, also wieso glauben sie, dass sie das vielleicht auch nicht tun bisher und denken sie, dass, ja denken sie, dass dieses Schuldgefühl insgesamt vielleicht auch ihr Leben negativ beeinträchtigt hat und dieser Versuch den Eltern immer gerecht zu werden, wie denken sie, hat sich das auf ihr Leben ausgewirkt?",1,83,1,94.765,1.402,17.388,41.5,20.482,96.386,63.855,22.892,14.458,0,0,2.41,0,2.41,0,13.253,12.048,10.843,6.024,3.614,9.639,10.843,9.639,15.663,1.205,13.253,3.614,1.205,4.819,0,4.819,7.229,3.614,3.614,1.205,0,1.205,21.687,2.41,0,0,0,25.301,8.434,7.229,1.205,8.434,6.024,2.41,1.205,0,0,1.205,3.614,0,2.41,0,0,9.639,2.41,3.614,2.41,0,1.205,1.205,3.614,2.41,14.458,1.205,8.434,6.024,1.205,0,0,0,2.41,0,4.819,0,0,2.41,0,0,15.663,1.205,13.253,0,0,1.205,0,0,0,0,0,0,0
